parcode,trial,fix_item,fix_time
209,179,2,883
209,179,0,30
209,179,1,600
209,181,0,287
209,181,1,1000
209,181,0,49
209,181,2,783
209,181,0,448
209,181,1,283
209,181,0,32
209,181,2,516
209,181,0,198
209,181,1,351
209,183,1,539
209,183,0,31
209,183,2,951
209,183,0,47
209,183,1,567
209,183,0,248
209,183,2,1133
209,183,0,32
209,183,1,767
209,183,0,32
209,183,2,633
209,183,0,31
209,183,1,533
209,185,2,205
209,185,0,431
209,185,1,233
209,185,0,182
209,185,2,700
209,185,0,148
209,185,1,667
209,185,0,148
209,185,2,617
209,187,2,204
209,187,0,181
209,187,1,617
209,187,0,182
209,187,2,567
209,187,0,81
209,187,1,584
209,187,0,32
209,187,2,186
209,189,2,188
209,189,0,164
209,189,1,300
209,189,0,32
209,189,2,716
209,189,0,31
209,189,1,500
209,189,0,32
209,189,2,550
209,189,0,31
209,189,1,266
209,189,0,282
209,189,2,3882
209,191,0,271
209,191,1,417
209,191,0,264
209,191,2,717
209,191,0,32
209,191,1,450
209,191,0,48
209,191,2,397
209,193,1,222
209,193,0,165
209,193,2,300
209,193,0,165
209,193,1,550
209,193,0,115
209,193,2,451
209,193,0,31
209,193,1,220
209,195,1,188
209,195,0,165
209,195,2,433
209,195,0,181
209,195,1,617
209,195,0,48
209,195,2,1150
209,195,0,498
209,195,1,350
209,195,0,32
209,195,2,380
209,197,1,205
209,197,0,182
209,197,2,533
209,197,0,81
209,197,1,1884
209,197,0,31
209,197,2,1583
209,197,0,48
209,197,1,384
209,197,0,31
209,197,2,92
209,199,0,739
209,199,1,417
209,199,0,49
209,199,2,1250
209,199,0,231
209,199,1,450
209,199,0,32
209,199,2,583
209,199,0,31
209,199,1,183
209,199,0,365
209,199,2,666
209,199,0,32
209,199,1,467
209,201,1,221
209,201,0,182
209,201,2,617
209,201,0,31
209,201,1,783
209,201,0,32
209,201,2,800
209,203,1,206
209,203,0,148
209,203,2,583
209,203,0,31
209,203,1,1167
209,203,0,214
209,203,2,367
209,203,0,30
209,203,1,400
209,203,0,282
209,203,2,577
209,205,2,189
209,205,0,181
209,205,1,667
209,205,0,48
209,205,2,600
209,205,0,31
209,205,1,717
209,205,0,32
209,205,2,451
209,205,0,48
209,205,1,467
209,205,0,48
209,205,2,383
209,205,0,348
209,205,1,113
209,207,1,205
209,207,0,148
209,207,2,1467
209,207,0,31
209,207,1,583
209,207,0,32
209,207,2,400
209,207,0,98
209,207,1,315
209,209,0,556
209,209,1,100
209,209,0,48
209,209,2,617
209,209,0,115
209,209,1,650
209,209,0,32
209,209,2,551
209,211,2,189
209,211,0,131
209,211,1,300
209,211,0,98
209,211,2,700
209,211,0,31
209,211,1,467
209,211,0,32
209,211,2,401
209,211,0,47
209,211,1,416
209,213,1,571
209,213,0,149
209,213,2,1000
209,213,0,32
209,213,1,883
209,213,0,265
209,213,2,1450
209,213,0,331
209,213,1,317
209,213,0,48
209,213,2,301
209,213,0,147
209,213,1,900
209,213,0,33
209,213,2,46
209,215,1,206
209,215,0,165
209,215,2,250
209,215,0,314
209,215,1,333
209,215,0,48
209,215,2,400
209,215,0,31
209,215,1,49
209,217,1,506
209,217,0,49
209,217,2,250
209,217,0,430
209,217,1,667
209,217,0,48
209,217,2,1617
209,217,0,31
209,217,1,700
209,217,0,32
209,217,2,850
209,217,0,81
209,217,1,200
209,219,0,505
209,219,1,17
209,219,0,115
209,219,2,334
209,219,0,214
209,219,1,266
209,219,0,232
209,219,2,500
209,219,0,165
209,219,1,1016
209,219,0,32
209,219,2,366
209,219,0,48
209,219,1,84
209,221,2,222
209,221,0,181
209,221,1,200
209,221,0,298
209,221,2,400
209,221,0,64
209,221,1,517
209,221,0,81
209,221,2,483
209,221,0,48
209,221,1,417
209,221,0,132
209,221,2,70
209,223,2,191
209,223,0,130
209,223,1,267
209,223,0,299
209,223,2,249
209,223,0,32
209,223,1,450
209,223,0,48
209,223,2,275
209,225,2,187
209,225,0,164
209,225,1,383
209,225,0,32
209,225,2,1584
209,227,2,187
209,227,0,181
209,227,1,449
209,227,0,48
209,227,2,1001
209,227,0,30
209,227,1,400
209,227,0,32
209,227,2,667
209,227,0,81
209,227,1,416
209,227,0,48
209,227,2,901
209,227,0,281
209,227,1,1050
209,227,0,65
209,227,2,567
209,227,0,65
209,227,1,400
209,227,0,31
209,227,2,1117
209,227,0,48
209,227,1,1045
209,229,2,205
209,229,0,148
209,229,1,433
209,229,0,65
209,229,2,450
209,229,0,31
209,229,1,417
209,229,0,65
209,229,2,651
209,229,0,31
209,229,1,29
209,231,2,188
209,231,0,164
209,231,1,333
209,231,0,48
209,231,2,383
209,231,0,448
209,231,1,267
209,231,0,364
209,231,2,178
209,233,0,288
209,233,1,600
209,233,0,465
209,233,2,250
209,233,0,31
209,233,1,500
209,233,0,33
209,233,2,244
209,235,0,438
209,235,1,367
209,235,0,298
209,235,2,984
209,235,0,48
209,235,1,1699
209,235,0,49
209,235,2,483
209,235,0,431
209,235,1,718
209,237,2,304
209,237,0,148
209,237,1,200
209,237,0,465
209,237,2,217
209,237,0,31
209,237,1,467
209,239,0,354
209,239,1,84
209,239,0,565
209,239,2,183
209,239,0,214
209,239,1,200
209,239,0,32
209,239,2,134
209,241,0,321
209,241,1,234
209,241,0,298
209,241,2,650
209,241,0,231
209,241,1,200
209,241,0,98
209,241,2,317
209,241,0,197
209,241,1,284
209,241,0,148
209,241,2,235
209,243,0,272
209,243,1,217
209,243,0,597
209,243,2,283
209,243,0,47
209,243,1,567
209,243,0,65
209,243,2,298
209,245,1,438
209,245,0,31
209,245,2,316
209,245,0,598
209,245,1,183
209,245,0,32
209,245,2,281
209,247,0,205
209,247,1,1250
209,247,0,31
209,247,2,94
209,249,2,206
209,249,0,131
209,249,1,1101
209,249,0,364
209,249,2,200
209,249,0,31
209,249,1,783
209,251,0,889
209,251,1,383
209,251,0,31
209,251,2,877
209,253,1,189
209,253,0,182
209,253,2,283
209,253,0,32
209,253,1,484
209,253,0,565
209,253,2,195
209,255,1,756
209,255,0,416
209,255,2,200
209,255,0,47
209,255,1,467
209,255,0,32
209,255,2,900
209,257,0,303
209,257,1,300
209,257,0,31
209,257,2,534
209,257,0,98
209,257,1,17
209,259,2,538
209,259,0,31
209,259,1,601
209,259,0,64
209,259,2,666
209,259,0,98
209,259,1,767
209,259,0,32
209,259,2,709
209,261,0,337
209,261,1,367
209,261,0,33
209,261,2,467
209,261,0,31
209,261,1,600
209,261,0,31
209,261,2,434
209,261,0,197
209,261,1,300
209,263,0,303
209,263,1,267
209,263,0,65
209,263,2,501
209,263,0,31
209,263,1,400
209,263,0,32
209,263,2,78
209,265,0,303
209,265,1,300
209,265,0,32
209,265,2,533
209,265,0,98
209,265,1,266
209,265,0,65
209,265,2,177
209,267,0,306
209,267,1,299
209,267,0,32
209,267,2,667
209,267,0,31
209,267,1,714
209,269,0,306
209,269,1,734
209,269,0,31
209,269,2,401
209,269,0,98
209,269,1,46
209,271,2,205
209,271,0,131
209,271,1,333
209,271,0,31
209,271,2,501
209,271,0,64
209,271,1,367
209,271,0,31
209,271,2,171
209,273,0,339
209,273,2,466
209,273,0,31
209,273,1,467
209,273,0,32
209,273,2,567
209,273,0,498
209,273,1,333
209,273,0,32
209,273,2,300
209,275,0,306
209,275,1,300
209,275,0,65
209,275,2,567
209,275,0,30
209,275,1,734
209,275,0,32
209,275,2,433
209,275,0,98
209,275,1,467
209,275,0,33
209,275,2,766
209,275,0,398
209,275,1,146
209,277,0,305
209,277,1,333
209,277,0,65
209,277,2,533
209,277,0,98
209,277,1,600
209,277,0,32
209,277,2,700
209,277,0,131
209,277,1,200
209,277,0,398
209,277,2,462
209,279,1,539
209,279,0,31
209,279,2,1367
209,279,0,31
209,279,1,272
209,281,2,272
209,281,0,131
209,281,1,300
209,281,0,99
209,281,2,533
209,281,0,31
209,281,1,400
209,281,0,232
209,281,2,600
209,281,0,565
209,281,1,500
209,281,0,132
209,281,2,94
209,283,2,206
209,283,0,164
209,283,1,300
209,283,0,30
209,283,2,534
209,283,0,31
209,283,1,700
209,283,0,32
209,283,2,733
209,283,0,31
209,283,1,567
209,283,0,65
209,283,2,694
209,285,2,105
209,285,0,165
209,285,1,333
209,285,0,31
209,285,2,534
209,285,0,231
209,285,1,167
209,285,0,31
209,285,2,1433
209,287,1,72
209,287,0,199
209,287,2,300
209,287,0,30
209,287,1,566
209,287,0,98
209,287,2,334
209,287,0,64
209,287,1,227
209,289,2,204
209,289,0,165
209,289,1,566
209,289,0,32
209,289,2,567
209,289,0,31
209,289,1,433
209,291,1,203
209,291,0,66
209,291,2,433
209,291,0,31
209,291,1,634
209,291,0,32
209,291,2,634
209,291,0,197
209,291,1,567
209,291,0,98
209,291,2,633
209,291,0,31
209,291,1,767
209,291,0,31
209,291,2,333
209,293,1,505
209,293,0,165
209,293,2,400
209,293,0,31
209,293,1,833
209,293,0,132
209,293,2,1267
209,293,0,31
209,293,1,533
209,293,0,298
209,293,2,500
209,295,0,306
209,295,1,633
209,295,0,31
209,295,2,533
209,295,0,65
209,295,1,333
209,295,0,332
209,295,2,467
209,295,0,264
209,295,1,233
209,297,2,238
209,297,0,131
209,297,1,300
209,297,0,33
209,297,2,699
209,297,0,65
209,297,1,1133
209,297,0,99
209,297,2,933
209,297,0,265
209,297,1,167
209,297,0,265
209,297,2,547
209,299,1,570
209,299,0,32
209,299,2,334
209,299,0,64
209,299,1,433
209,299,0,32
209,299,2,700
209,299,0,31
209,299,1,309
209,301,1,671
209,301,0,32
209,301,2,433
209,301,0,31
209,301,1,367
209,301,0,231
209,301,2,1167
209,301,0,598
209,301,1,1667
209,301,0,31
209,301,2,300
209,301,0,331
209,301,1,233
209,301,0,64
209,301,2,567
209,301,0,31
209,301,1,267
209,301,0,32
209,301,2,634
209,303,0,305
209,303,1,333
209,303,0,33
209,303,2,499
209,303,0,65
209,303,1,633
209,303,0,32
209,303,2,36
209,305,1,638
209,305,0,31
209,305,2,767
209,305,0,30
209,305,1,601
209,305,0,32
209,305,2,533
209,305,0,98
209,305,1,65
209,307,2,1238
209,307,0,230
209,307,1,533
209,307,0,32
209,307,2,300
209,307,0,31
209,307,1,7
209,309,0,305
209,309,1,367
209,309,0,32
209,309,2,600
209,309,0,63
209,309,1,800
209,309,0,31
209,309,2,1833
209,311,1,204
209,311,0,166
209,311,2,300
209,311,0,165
209,311,1,433
209,311,0,32
209,311,2,700
209,311,0,31
209,311,1,400
209,311,0,66
209,311,2,166
209,313,1,470
209,313,0,31
209,313,2,567
209,313,0,32
209,313,1,333
209,313,0,166
209,313,2,166
209,315,2,304
209,315,0,30
209,315,1,333
209,315,0,31
209,315,2,533
209,315,0,31
209,315,1,262
209,317,0,1037
209,317,2,300
209,317,0,64
209,317,1,433
209,317,0,32
209,317,2,199
209,317,0,298
209,317,1,234
209,319,1,472
209,319,0,65
209,319,2,600
209,319,0,64
209,319,1,100
209,319,0,299
209,319,2,367
209,321,0,339
209,321,2,200
209,321,0,65
209,321,1,534
209,321,0,31
209,321,2,667
209,321,0,31
209,321,1,334
209,323,0,304
209,323,1,367
209,323,0,32
209,323,2,600
209,323,0,31
209,323,1,534
209,323,0,132
209,323,2,81
209,325,2,239
209,325,0,165
209,325,1,333
209,325,0,31
209,325,2,534
209,325,0,64
209,325,1,300
209,325,0,32
209,325,2,733
209,325,0,264
209,325,1,467
209,327,1,739
209,327,0,64
209,327,2,600
209,327,0,298
209,327,1,800
209,327,0,32
209,327,2,500
209,327,0,31
209,327,1,466
209,327,0,33
209,327,2,434
209,329,0,338
209,329,1,266
209,329,0,32
209,329,2,500
209,331,1,605
209,331,0,231
209,331,2,701
209,331,0,31
209,331,1,633
209,331,0,98
209,331,2,133
209,333,2,337
209,333,0,198
209,333,1,766
209,333,0,32
209,333,2,600
209,333,0,31
209,333,1,624
209,335,2,472
209,335,0,32
209,335,1,666
209,335,0,32
209,335,2,600
209,335,0,31
209,335,1,208
209,337,0,271
209,337,1,300
209,337,0,32
209,337,2,667
209,339,2,238
209,339,0,165
209,339,1,600
209,339,0,31
209,339,2,501
211,171,1,750
211,171,0,65
211,171,2,533
211,171,0,281
211,171,1,383
211,171,0,298
211,171,2,1250
211,171,0,47
211,171,1,17
211,173,0,252
211,173,1,917
211,173,0,64
211,173,2,817
211,173,0,47
211,173,1,1100
211,175,2,91
211,175,0,198
211,175,1,216
211,175,0,48
211,175,2,201
211,175,0,64
211,175,1,617
211,175,0,148
211,175,2,533
211,175,0,47
211,175,1,497
211,177,0,239
211,177,1,166
211,177,0,48
211,177,2,350
211,177,0,582
211,177,1,283
211,177,0,81
211,177,2,950
211,177,0,115
211,177,1,1590
211,179,1,456
211,179,0,48
211,179,2,416
211,179,0,31
211,179,1,699
211,179,0,65
211,179,2,483
211,179,0,48
211,179,1,383
211,179,0,265
211,179,2,317
211,181,0,239
211,181,1,833
211,181,0,81
211,181,2,217
211,181,0,414
211,181,1,200
211,181,0,49
211,181,2,970
211,183,2,239
211,183,0,165
211,183,1,200
211,183,0,64
211,183,2,483
211,183,0,181
211,183,1,734
211,183,0,82
211,183,2,766
211,183,0,65
211,183,1,233
211,185,0,237
211,185,1,200
211,185,0,65
211,185,2,550
211,185,0,47
211,185,1,217
211,185,0,48
211,185,2,267
211,185,0,181
211,185,1,667
211,187,1,374
211,187,0,47
211,187,2,433
211,187,0,48
211,187,1,733
211,187,0,65
211,187,2,334
211,187,0,364
211,187,1,183
211,187,0,66
211,187,2,633
211,187,0,64
211,187,1,852
211,189,1,389
211,189,0,49
211,189,2,267
211,189,0,64
211,189,1,167
211,189,0,65
211,189,2,267
211,189,0,314
211,189,1,384
211,189,0,48
211,189,2,150
211,189,0,48
211,189,1,472
211,191,0,238
211,191,1,233
211,191,0,65
211,191,2,183
211,191,0,65
211,191,1,183
211,191,0,148
211,191,2,316
211,191,0,464
211,191,1,884
211,191,0,198
211,191,2,241
211,193,2,171
211,193,0,65
211,193,1,267
211,193,0,48
211,193,2,233
211,193,0,214
211,193,1,150
211,193,0,65
211,193,2,267
211,193,0,298
211,193,1,120
211,195,2,171
211,195,0,48
211,195,1,734
211,195,0,65
211,195,2,233
211,195,0,98
211,195,1,183
211,195,0,66
211,195,2,850
211,195,0,197
211,195,1,617
211,195,0,65
211,195,2,483
211,195,0,48
211,195,1,319
211,197,2,23
211,197,0,214
211,197,1,233
211,197,0,149
211,197,2,16
211,197,0,231
211,197,1,583
211,197,0,181
211,197,2,234
211,197,0,64
211,197,1,806
211,199,0,255
211,199,1,517
211,199,0,65
211,199,2,500
211,199,0,197
211,199,1,483
211,199,0,198
211,199,2,289
211,201,1,437
211,201,0,65
211,201,2,217
211,201,0,64
211,201,1,150
211,201,0,65
211,201,2,384
211,201,0,497
211,201,1,100
211,201,0,49
211,201,2,183
211,203,0,288
211,203,1,201
211,203,0,48
211,203,2,233
211,203,0,81
211,203,1,216
211,203,0,48
211,203,2,267
211,203,0,48
211,203,1,366
211,205,0,221
211,205,1,166
211,205,0,65
211,205,2,250
211,205,0,64
211,205,1,267
211,205,0,49
211,205,2,267
211,205,0,64
211,205,1,133
211,207,1,269
211,207,0,65
211,207,2,417
211,207,0,48
211,207,1,317
211,207,0,165
211,207,2,397
211,209,0,271
211,209,1,167
211,209,0,81
211,209,2,651
211,209,0,164
211,209,1,217
211,209,0,66
211,209,2,211
211,211,2,189
211,211,0,49
211,211,1,316
211,211,0,65
211,211,2,1634
211,211,0,65
211,211,1,1017
211,211,0,49
211,211,2,385
211,213,2,139
211,213,0,165
211,213,1,166
211,213,0,65
211,213,2,350
211,213,0,81
211,213,1,500
211,213,0,65
211,213,2,383
211,213,0,64
211,213,1,266
211,213,0,65
211,213,2,65
211,215,0,256
211,215,1,267
211,215,0,50
211,215,2,416
211,215,0,314
211,215,1,334
211,215,0,65
211,215,2,383
211,215,0,232
211,215,1,85
211,217,1,203
211,217,0,65
211,217,2,216
211,217,0,64
211,217,1,300
211,217,0,148
211,217,2,417
211,217,0,498
211,217,1,547
211,219,2,221
211,219,0,48
211,219,1,250
211,219,0,65
211,219,2,1066
211,219,0,65
211,219,1,138
211,221,1,221
211,221,0,214
211,221,2,583
211,221,0,64
211,221,1,233
211,221,0,65
211,221,2,667
211,223,2,172
211,223,0,64
211,223,1,251
211,223,0,215
211,223,2,450
211,223,0,31
211,223,1,283
211,223,0,682
211,223,2,917
211,223,0,47
211,223,1,500
211,223,0,116
211,223,2,183
211,223,0,181
211,223,1,383
211,225,0,253
211,225,1,233
211,225,0,65
211,225,2,500
211,225,0,148
211,225,1,250
211,225,0,648
211,225,2,534
211,225,0,47
211,225,1,483
211,225,0,66
211,225,2,524
211,227,0,254
211,227,1,350
211,227,0,82
211,227,2,683
211,227,0,65
211,227,1,450
211,227,0,65
211,227,2,116
211,227,0,48
211,227,1,200
211,227,0,48
211,227,2,143
211,229,1,222
211,229,0,183
211,229,2,200
211,229,0,65
211,229,1,450
211,229,0,65
211,229,2,250
211,229,0,181
211,229,1,300
211,231,0,238
211,231,1,217
211,231,0,64
211,231,2,250
211,231,0,47
211,231,1,234
211,231,0,115
211,231,2,300
211,231,0,247
211,231,1,184
211,233,2,172
211,233,0,181
211,233,1,167
211,233,0,65
211,233,2,400
211,233,0,64
211,233,1,650
211,233,0,65
211,233,2,22
211,235,0,239
211,235,1,216
211,235,0,65
211,235,2,333
211,235,0,214
211,235,1,17
211,235,0,199
211,235,2,199
211,235,0,314
211,235,1,278
211,237,0,240
211,237,1,215
211,237,0,49
211,237,2,217
211,237,0,65
211,237,1,233
211,237,0,232
211,237,2,234
211,237,0,264
211,237,1,81
211,239,1,371
211,239,0,65
211,239,2,784
211,239,0,47
211,239,1,1050
211,239,0,148
211,239,2,200
211,239,0,247
211,239,1,134
211,239,0,65
211,239,2,533
211,241,1,756
211,241,0,48
211,241,2,783
211,241,0,47
211,241,1,148
211,243,2,38
211,243,0,214
211,243,1,1050
211,243,0,165
211,243,2,233
211,243,0,364
211,243,1,967
211,245,2,221
211,245,0,48
211,245,1,800
211,245,0,48
211,245,2,983
211,245,0,49
211,245,1,182
211,247,0,271
211,247,1,233
211,247,0,382
211,247,2,617
211,247,0,314
211,247,1,450
211,247,0,48
211,247,2,630
211,249,2,238
211,249,0,65
211,249,1,217
211,249,0,64
211,249,2,318
211,249,0,348
211,249,1,300
211,249,0,232
211,249,2,319
211,251,1,456
211,251,0,64
211,251,2,650
211,251,0,198
211,251,1,33
211,251,0,282
211,251,2,231
211,253,1,673
211,253,0,65
211,253,2,133
211,253,0,181
211,253,1,200
211,253,0,282
211,253,2,1185
211,253,0,47
211,253,1,333
211,255,0,253
211,255,1,234
211,255,0,48
211,255,2,200
211,255,0,64
211,255,1,300
211,255,0,49
211,255,2,654
211,257,2,204
211,257,0,30
211,257,1,533
211,257,0,66
211,257,2,1033
211,257,0,264
211,257,1,233
211,257,0,98
211,257,2,167
211,257,0,65
211,257,1,644
211,259,2,205
211,259,0,65
211,259,1,233
211,259,0,32
211,259,2,201
211,259,0,130
211,259,1,300
211,259,0,532
211,259,2,300
211,259,0,231
211,259,1,599
211,261,2,238
211,261,0,30
211,261,1,267
211,261,0,465
211,261,2,366
211,261,0,465
211,261,1,100
211,263,0,239
211,263,1,233
211,263,0,65
211,263,2,434
211,263,0,297
211,263,1,234
211,263,0,132
211,263,2,367
211,263,0,31
211,263,1,652
211,265,0,306
211,265,1,133
211,265,0,366
211,265,2,166
211,265,0,31
211,265,1,351
211,267,1,372
211,267,0,64
211,267,2,467
211,267,0,198
211,267,1,300
211,267,0,65
211,267,2,401
211,267,0,63
211,267,1,111
211,269,0,238
211,269,1,1334
211,269,0,199
211,269,2,501
211,269,0,30
211,269,1,434
211,269,0,65
211,269,2,366
211,269,0,99
211,269,1,733
211,271,0,272
211,271,1,200
211,271,0,65
211,271,2,200
211,271,0,64
211,271,1,167
211,271,0,65
211,271,2,467
211,271,0,64
211,271,1,367
211,273,2,269
211,273,0,64
211,273,1,266
211,273,0,66
211,273,2,234
211,273,0,31
211,273,1,300
211,273,0,32
211,273,2,233
211,273,0,331
211,273,1,167
211,273,0,298
211,273,2,200
211,273,0,131
211,273,1,34
211,273,0,132
211,273,2,121
211,275,0,272
211,275,1,201
211,275,0,65
211,275,2,333
211,275,0,364
211,275,1,233
211,275,0,65
211,275,2,533
211,275,0,264
211,275,1,67
211,275,0,232
211,275,2,333
211,275,0,265
211,275,1,400
211,277,1,972
211,277,0,66
211,277,2,700
211,277,0,64
211,277,1,567
211,277,0,64
211,277,2,134
211,279,1,1307
211,279,0,64
211,279,2,467
211,279,0,197
211,279,1,433
211,279,0,32
211,279,2,355
211,281,2,205
211,281,0,31
211,281,1,301
211,281,0,31
211,281,2,466
211,281,0,431
211,281,1,267
211,281,0,165
211,281,2,267
211,281,0,64
211,281,1,1000
211,281,0,199
211,281,2,13
211,283,1,738
211,283,0,32
211,283,2,500
211,283,0,31
211,283,1,267
211,285,1,204
211,285,0,98
211,285,2,167
211,285,0,31
211,285,1,467
211,285,0,64
211,285,2,467
211,285,0,165
211,285,1,767
211,287,2,104
211,287,0,198
211,287,1,201
211,287,0,31
211,287,2,400
211,287,0,331
211,287,1,433
211,289,0,269
211,289,1,200
211,289,0,32
211,289,2,400
211,289,0,297
211,289,1,467
211,289,0,265
211,289,2,301
211,289,0,30
211,289,1,500
211,289,0,65
211,289,2,287
211,291,0,291
211,291,1,534
211,291,0,232
211,291,2,766
211,293,2,191
211,293,0,31
211,293,1,300
211,293,0,64
211,293,2,100
211,293,0,65
211,293,1,199
211,293,0,65
211,293,2,967
211,293,0,64
211,293,1,588
211,295,2,231
211,295,0,31
211,295,1,234
211,295,0,31
211,295,2,234
211,295,0,31
211,295,1,433
211,295,0,165
211,295,2,962
211,297,0,271
211,297,1,267
211,297,0,331
211,297,2,667
211,297,0,64
211,297,1,519
211,299,1,1538
211,299,0,199
211,299,2,466
211,301,1,403
211,301,0,32
211,301,2,600
211,301,0,331
211,301,1,1034
211,301,0,66
211,301,2,929
211,303,0,306
211,303,2,367
211,303,0,30
211,303,1,934
211,303,0,65
211,303,2,233
211,305,0,271
211,305,1,1034
211,305,0,31
211,305,2,600
211,305,0,164
211,305,1,267
211,305,0,65
211,305,2,933
211,305,0,264
211,305,1,567
211,305,0,165
211,305,2,100
211,305,0,64
211,305,1,676
211,307,0,271
211,307,1,200
211,307,0,65
211,307,2,433
211,307,0,32
211,307,1,366
211,307,0,65
211,307,2,185
211,309,1,706
211,309,0,64
211,309,2,467
211,309,0,131
211,309,1,433
211,309,0,65
211,309,2,534
211,311,2,71
211,311,0,397
211,311,1,233
211,311,0,32
211,311,2,367
211,311,0,64
211,311,1,233
211,313,1,640
211,313,0,298
211,313,2,809
211,315,1,1205
211,315,0,66
211,315,2,500
211,315,0,64
211,315,1,708
211,317,0,372
211,317,1,1199
211,319,2,203
211,319,0,64
211,319,1,266
211,319,0,33
211,319,2,433
211,319,0,330
211,319,1,233
211,321,1,641
211,321,0,232
211,321,2,267
211,321,0,198
211,321,1,166
211,321,0,65
211,321,2,1167
211,321,0,64
211,321,1,433
211,323,2,203
211,323,0,64
211,323,1,300
211,323,0,65
211,323,2,266
211,323,0,64
211,323,1,433
211,323,0,65
211,323,2,733
211,323,0,65
211,323,1,900
211,323,0,265
211,323,2,833
211,323,0,30
211,323,1,324
211,325,0,271
211,325,1,201
211,325,0,65
211,325,2,267
211,325,0,30
211,325,1,1500
211,325,0,65
211,325,2,90
211,327,2,235
211,327,0,31
211,327,1,367
211,327,0,231
211,327,2,433
211,327,0,65
211,327,1,467
211,327,0,198
211,327,2,103
211,329,0,305
211,329,2,200
211,329,0,32
211,329,1,500
211,329,0,32
211,329,2,234
211,329,0,30
211,329,1,201
211,329,0,64
211,329,2,19
211,331,0,269
211,331,1,167
211,331,0,65
211,331,2,633
211,331,0,31
211,331,1,533
211,333,0,272
211,333,1,166
211,333,0,66
211,333,2,1135
211,335,2,205
211,335,0,164
211,335,1,433
211,335,0,65
211,335,2,131
211,337,1,469
211,337,0,65
211,337,2,512
211,339,0,273
211,339,1,233
211,339,0,466
211,339,2,467
211,339,0,31
211,339,1,397
213,171,2,496
213,171,0,31
213,171,1,700
213,171,0,300
213,171,2,200
213,173,2,370
213,173,0,64
213,173,1,366
213,173,0,299
213,173,2,966
213,173,0,198
213,173,1,48
213,175,2,406
213,175,0,64
213,175,1,333
213,175,0,65
213,175,2,702
213,177,1,172
213,177,0,498
213,177,2,233
213,177,0,98
213,177,1,34
213,177,0,497
213,177,2,420
213,179,1,338
213,179,0,65
213,179,2,500
213,179,0,464
213,179,1,34
213,179,0,398
213,179,2,334
213,181,1,471
213,181,0,65
213,181,2,633
213,181,0,65
213,181,1,1034
213,183,1,639
213,183,0,198
213,183,2,500
213,185,1,439
213,185,0,98
213,185,2,599
213,185,0,364
213,185,1,33
213,185,0,399
213,185,2,800
213,185,0,98
213,185,1,451
213,187,0,272
213,187,2,501
213,187,0,363
213,187,1,433
213,187,0,98
213,187,2,500
213,187,0,131
213,187,1,291
213,189,2,370
213,189,0,64
213,189,1,734
213,189,0,98
213,189,2,433
213,189,0,97
213,189,1,33
213,189,0,265
213,189,2,701
213,189,0,564
213,189,1,115
213,191,0,372
213,191,2,167
213,191,0,131
213,191,1,100
213,191,0,232
213,191,2,531
213,193,1,236
213,193,0,398
213,193,2,500
213,193,0,64
213,193,1,434
213,193,0,65
213,193,2,534
213,195,1,204
213,195,0,231
213,195,2,234
213,195,0,631
213,195,1,200
213,195,0,99
213,195,2,336
213,197,2,370
213,197,0,64
213,197,1,368
213,197,0,64
213,197,2,637
213,199,1,372
213,199,0,98
213,199,2,667
213,199,0,64
213,199,1,360
213,201,0,336
213,201,1,301
213,201,0,64
213,201,2,418
213,203,0,337
213,203,2,200
213,203,0,332
213,203,1,33
213,203,0,531
213,203,2,489
213,205,2,337
213,205,0,98
213,205,1,633
213,207,2,1436
213,207,0,331
213,207,1,67
213,207,0,265
213,207,2,201
213,209,2,35
213,209,0,531
213,209,1,234
213,209,0,32
213,209,2,566
213,209,0,64
213,209,1,566
213,209,0,32
213,209,2,334
213,209,0,198
213,209,1,462
213,211,0,338
213,211,2,234
213,211,0,331
213,211,1,45
213,213,0,305
213,213,1,567
213,213,0,32
213,213,2,900
213,213,0,64
213,213,1,153
213,215,2,272
213,215,0,131
213,215,1,300
213,215,0,65
213,215,2,534
213,215,0,64
213,215,1,589
213,217,2,39
213,217,0,329
213,217,1,534
213,217,0,65
213,217,2,600
213,217,0,31
213,217,1,285
213,219,1,239
213,219,0,131
213,219,2,333
213,219,0,431
213,219,1,133
213,219,0,65
213,219,2,887
213,221,2,239
213,221,0,197
213,221,1,333
213,225,2,405
213,225,0,64
213,225,1,419
213,227,0,306
213,227,1,433
213,227,0,65
213,227,2,251
213,229,1,205
213,229,0,198
213,229,2,433
213,231,0,270
213,231,2,234
213,231,0,330
213,231,1,147
213,233,2,339
213,233,0,64
213,233,1,300
213,235,0,639
213,235,2,434
213,237,1,204
213,237,0,199
213,237,2,300
213,237,0,131
213,237,1,300
213,239,0,303
213,239,1,200
213,239,0,65
213,239,2,605
213,241,1,239
213,241,0,432
213,241,2,233
213,241,0,65
213,241,1,133
213,243,0,305
213,243,1,300
213,243,0,65
213,243,2,500
213,243,0,65
213,243,1,100
213,245,1,203
213,245,0,299
213,245,2,440
213,247,2,238
213,247,0,331
213,247,1,767
213,247,0,31
213,247,2,234
213,249,2,137
213,249,0,298
213,249,1,466
213,249,0,65
213,249,2,122
213,251,0,271
213,251,1,233
213,251,0,65
213,251,2,579
213,253,0,436
213,253,1,167
213,253,0,132
213,253,2,56
213,255,1,472
213,255,0,465
213,255,2,83
213,257,0,263
213,257,2,250
213,257,0,114
213,257,1,407
213,259,2,205
